"date","time","group","subject","build","Amaura_Liking_response","Amaura_Liking_latency","Amaura_familiar_response","Amaura_familiar_latency","Axew_Liking_response","Axew_Liking_latency","Axew_familiar_response","Axew_familiar_latency","Beheeyem_Liking_response","Beheeyem_Liking_latency","Beheeyem_familiar_response","Beheeyem_familiar_latency","Bergmite_Liking_response","Bergmite_Liking_latency","Bergmite_familiar_response","Bergmite_familiar_latency","Carbink_Liking_response","Carbink_Liking_latency","Carbink_familiar_response","Carbink_familiar_latency","Chespin_Liking_response","Chespin_Liking_latency","Chespin_familiar_response","Chespin_familiar_latency","Cosmog_Liking_response","Cosmog_Liking_latency","Cosmog_familiar_response","Cosmog_familiar_latency","Cottonee_Liking_response","Cottonee_Liking_latency","Cottonee_familiar_response","Cottonee_familiar_latency","Cranidos_Liking_response","Cranidos_Liking_latency","Cranidos_familiar_response","Cranidos_familiar_latency","Deino_Liking_response","Deino_Liking_latency","Deino_familiar_response","Deino_familiar_latency","Drampa_Liking_response","Drampa_Liking_latency","Drampa_familiar_response","Drampa_familiar_latency","Drilbur_Liking_response","Drilbur_Liking_latency","Drilbur_familiar_response","Drilbur_familiar_latency","Duosion_Liking_response","Duosion_Liking_latency","Duosion_familiar_response","Duosion_familiar_latency","Eelektrik_Liking_response","Eelektrik_Liking_latency","Eelektrik_familiar_response","Eelektrik_familiar_latency","Espurr_Liking_response","Espurr_Liking_latency","Espurr_familiar_response","Espurr_familiar_latency","Fomantis_Liking_response","Fomantis_Liking_latency","Fomantis_familiar_response","Fomantis_familiar_latency","Foongus_Liking_response","Foongus_Liking_latency","Foongus_familiar_response","Foongus_familiar_latency","Frillish_Liking_response","Frillish_Liking_latency","Frillish_familiar_response","Frillish_familiar_latency","Froakie_Liking_response","Froakie_Liking_latency","Froakie_familiar_response","Froakie_familiar_latency","Gastrodon_Liking_response","Gastrodon_Liking_latency","Gastrodon_familiar_response","Gastrodon_familiar_latency","Golett_Liking_response","Golett_Liking_latency","Golett_familiar_response","Golett_familiar_latency","Goodra_Liking_response","Goodra_Liking_latency","Goodra_familiar_response","Goodra_familiar_latency","Goomy_Liking_response","Goomy_Liking_latency","Goomy_familiar_response","Goomy_familiar_latency","Gourgeist_Liking_response","Gourgeist_Liking_latency","Gourgeist_familiar_response","Gourgeist_familiar_latency","Grubbin_Liking_response","Grubbin_Liking_latency","Grubbin_familiar_response","Grubbin_familiar_latency","Inkay_Liking_response","Inkay_Liking_latency","Inkay_familiar_response","Inkay_familiar_latency","Jangmo_Liking_response","Jangmo_Liking_latency","Jangmo_familiar_response","Jangmo_familiar_latency","Kricketot_Liking_response","Kricketot_Liking_latency","Kricketot_familiar_response","Kricketot_familiar_latency","Larvesta_Liking_response","Larvesta_Liking_latency","Larvesta_familiar_response","Larvesta_familiar_latency","Lillipup_Liking_response","Lillipup_Liking_latency","Lillipup_familiar_response","Lillipup_familiar_latency","Magearna_Liking_response","Magearna_Liking_latency","Magearna_familiar_response","Magearna_familiar_latency","Manaphy_Liking_response","Manaphy_Liking_latency","Manaphy_familiar_response","Manaphy_familiar_latency","Meowstic_Liking_response","Meowstic_Liking_latency","Meowstic_familiar_response","Meowstic_familiar_latency","Mienshao_Liking_response","Mienshao_Liking_latency","Mienshao_familiar_response","Mienshao_familiar_latency","Minccino_Liking_response","Minccino_Liking_latency","Minccino_familiar_response","Minccino_familiar_latency","Oshawott_Liking_response","Oshawott_Liking_latency","Oshawott_familiar_response","Oshawott_familiar_latency","Palpitoad_Liking_response","Palpitoad_Liking_latency","Palpitoad_familiar_response","Palpitoad_familiar_latency","Petilil_Liking_response","Petilil_Liking_latency","Petilil_familiar_response","Petilil_familiar_latency","Phantump_Liking_response","Phantump_Liking_latency","Phantump_familiar_response","Phantump_familiar_latency","Poipole_Liking_response","Poipole_Liking_latency","Poipole_familiar_response","Poipole_familiar_latency","Ribombee_Liking_response","Ribombee_Liking_latency","Ribombee_familiar_response","Ribombee_familiar_latency","Rowlet_Liking_response","Rowlet_Liking_latency","Rowlet_familiar_response","Rowlet_familiar_latency","Scatterbug_Liking_response","Scatterbug_Liking_latency","Scatterbug_familiar_response","Scatterbug_familiar_latency","Scraggy_Liking_response","Scraggy_Liking_latency","Scraggy_familiar_response","Scraggy_familiar_latency","Shellos_Liking_response","Shellos_Liking_latency","Shellos_familiar_response","Shellos_familiar_latency","Shelmet_Liking_response","Shelmet_Liking_latency","Shelmet_familiar_response","Shelmet_familiar_latency","Sliggoojpg_Liking_response","Sliggoojpg_Liking_latency","Sliggoojpg_familiar_response","Sliggoojpg_familiar_latency","Snivy_Liking_response","Snivy_Liking_latency","Snivy_familiar_response","Snivy_familiar_latency","Spritzee_Liking_response","Spritzee_Liking_latency","Spritzee_familiar_response","Spritzee_familiar_latency","Stunfisk_Liking_response","Stunfisk_Liking_latency","Stunfisk_familiar_response","Stunfisk_familiar_latency","Swadloon_Liking_response","Swadloon_Liking_latency","Swadloon_familiar_response","Swadloon_familiar_latency","Togedemaru_Liking_response","Togedemaru_Liking_latency","Togedemaru_familiar_response","Togedemaru_familiar_latency","Tympole_Liking_response","Tympole_Liking_latency","Tympole_familiar_response","Tympole_familiar_latency","Uxie_Liking_response","Uxie_Liking_latency","Uxie_familiar_response","Uxie_familiar_latency","Venipede_Liking_response","Venipede_Liking_latency","Venipede_familiar_response","Venipede_familiar_latency","Victini_Liking_response","Victini_Liking_latency","Victini_familiar_response","Victini_familiar_latency","Virizion_Liking_response","Virizion_Liking_latency","Virizion_familiar_response","Virizion_familiar_latency","Wimpod_Liking_response","Wimpod_Liking_latency","Wimpod_familiar_response","Wimpod_familiar_latency","Yamask_Liking_response","Yamask_Liking_latency","Yamask_familiar_response","Yamask_familiar_latency","Zorua_Liking_response","Zorua_Liking_latency","Zorua_familiar_response","Zorua_familiar_latency",""
"120718","13:09:44","99","99","4.0.10.0","3     ","2831","0     ","2831","0     ","6257","0     ","6257","0     ","6515","0     ","6515","1     ","5270","0     ","5270","1     ","4707","0     ","4707","2     ","3634","0     ","3634","0     ","6383","0     ","6383","1     ","3541","0     ","3541","-1     ","12605","0     ","12605","-2     ","3732","0     ","3732","1     ","3736","0     ","3736","3     ","4008","0     ","4008","4     ","4523","0     ","4523","-2     ","6290","0     ","6290","3     ","3288","0     ","3288","2     ","5259","0     ","5259","3     ","3601","0     ","3601","0     ","11103","0     ","11103","3     ","3097","0     ","3097","1     ","10317","0     ","10317","1     ","9857","0     ","9857","2     ","4178","0     ","4178","4     ","3237","0     ","3237","-2     ","5775","0     ","5775","-3     ","5431","0     ","5431","4     ","4098","0     ","4098","1     ","9090","0     ","9090","3     ","4100","0     ","4100","-1     ","4267","0     ","4267","4     ","3445","0     ","3445","-3     ","3372","0     ","3372","4     ","3320","0     ","3320","2     ","3504","0     ","3504","1     ","6197","0     ","6197","4     ","3971","0     ","3971","3     ","4407","0     ","4407","2     ","3877","0     ","3877","3     ","3843","0     ","3843","-1     ","4786","0     ","4786","-1     ","8508","0     ","8508","4     ","2963","0     ","2963","4     ","2968","0     ","2968","0     ","4312","0     ","4312","1     ","11550","0     ","11550","4     ","2737","0     ","2737","-3     ","5131","0     ","5131","2     ","4173","0     ","4173","2     ","8001","0     ","8001","2     ","4957","0     ","4957","0     ","5401","0     ","5401","-1     ","6635","0     ","6635","4     ","3196","0     ","3196","2     ","3002","0     ","3002","0     ","4749","0     ","4749","-3     ","3706","0     ","3706","3     ","3229","0     ","3229","1     ","3639","0     ","3639","-2     ","10105","0     ","10105","-1     ","5171","0     ","5171","0     ","4553","0     ","4553",""
"120718","13:05:13","95","95","4.0.10.0","2     ","4272","1     ","4272","1     ","4045","2     ","4045","-2     ","6432","3     ","6432","1     ","5922","2     ","5922","1     ","4910","2     ","4910","1     ","4927","1     ","4927","2     ","4697","2     ","4697","2     ","4273","2     ","4273","1     ","4251","1     ","4251","0     ","7447","2     ","7447","-1     ","5749","1     ","5749","1     ","5280","1     ","5280","1     ","7503","1     ","7503","2     ","9432","2     ","9432","3     ","4592","2     ","4592","0     ","5166","1     ","5166","1     ","4694","2     ","4694","1     ","5990","1     ","5990","2     ","5479","2     ","5479","0     ","4399","1     ","4399","1     ","3891","1     ","3891","2     ","7030","2     ","7030","2     ","3442","2     ","3442","1     ","6333","2     ","6333","1     ","4389","1     ","4389","1     ","4325","2     ","4325","1     ","5912","1     ","5912","2     ","5624","2     ","5624","-2     ","14977","2     ","14977","3     ","4208","4     ","4208","1     ","8483","0     ","8483","1     ","4172","1     ","4172","3     ","5751","2     ","5751","-1     ","3731","2     ","3731","3     ","3366","1     ","3366","1     ","4307","1     ","4307","1     ","5060","2     ","5060","2     ","4576","3     ","4576","2     ","6073","2     ","6073","2     ","4587","2     ","4587","2     ","4116","2     ","4116","2     ","3338","3     ","3338","1     ","4199","2     ","4199","2     ","4694","2     ","4694","3     ","4634","2     ","4634","2     ","5717","2     ","5717","0     ","9753","0     ","9753","2     ","5248","1     ","5248","2     ","4303","2     ","4303","0     ","4442","1     ","4442","0     ","7178","2     ","7178","3     ","4738","2     ","4738","3     ","4248","2     ","4248","1     ","5175","2     ","5175","-1     ","4883","1     ","4883","1     ","4755","2     ","4755","2     ","6266","4     ","6266","0     ","4748","2     ","4748","-1     ","6449","2     ","6449","0     ","4250","1     ","4250",""
"120718","13:01:08","59","59","4.0.10.0","2     ","3732","6     ","3732","2     ","10408","6     ","10408","2     ","4178","6     ","4178","2     ","4602","6     ","4602","2     ","4022","6     ","4022","2     ","7143","6     ","7143","2     ","4628","6     ","4628","2     ","3854","6     ","3854","2     ","111685","6     ","111685","2     ","3650","6     ","3650","2     ","4686","6     ","4686","2     ","5317","6     ","5317","2     ","3557","6     ","3557","2     ","8879","6     ","8879","2     ","4796","6     ","4796","2     ","5556","6     ","5556","2     ","5985","6     ","5985","2     ","18855","6     ","18855","2     ","4341","6     ","4341","2     ","8121","6     ","8121","2     ","13958","6     ","13958","2     ","7249","6     ","7249","2     ","10897","6     ","10897","2     ","9624","6     ","9624","2     ","3298","6     ","3298","2     ","5371","6     ","5371","2     ","6771","6     ","6771","2     ","7666","6     ","7666","2     ","5914","6     ","5914","2     ","4852","6     ","4852","2     ","5031","6     ","5031","2     ","5404","6     ","5404","2     ","5073","6     ","5073","2     ","7967","6     ","7967","2     ","6947","6     ","6947","2     ","8751","6     ","8751","2     ","2978","6     ","2978","2     ","4061","6     ","4061","2     ","51980","6     ","51980","2     ","5542","6     ","5542","2     ","5467","6     ","5467","2     ","4943","6     ","4943","2     ","6546","6     ","6546","2     ","5486","6     ","5486","2     ","5089","6     ","5089","2     ","3380","6     ","3380","2     ","3446","6     ","3446","2     ","4480","6     ","4480","2     ","4621","6     ","4621","2     ","3371","6     ","3371","2     ","79023","6     ","79023","2     ","7554","6     ","7554","2     ","5623","6     ","5623","2     ","53035","6     ","53035","2     ","3440","6     ","3440","2     ","4933","6     ","4933","2     ","6237","6     ","6237","2     ","5271","6     ","5271","2     ","3440","6     ","3440","2     ","5218","6     ","5218",""
"120718","13:03:23","53","53","4.0.10.0","0     ","4781","0     ","4781","0     ","4050","0     ","4050","1     ","9261","0     ","9261","0     ","3559","0     ","3559","0     ","8973","1     ","8973","4     ","5969","7     ","5969","3     ","8608","0     ","8608","-1     ","4525","0     ","4525","0     ","10287","0     ","10287","0     ","4370","0     ","4370","-1     ","6259","0     ","6259","0     ","4832","0     ","4832","1     ","8422","0     ","8422","-2     ","5571","0     ","5571","1     ","7994","0     ","7994","0     ","6502","0     ","6502","3     ","6527","0     ","6527","1     ","11244","0     ","11244","0     ","6087","6     ","6087","0     ","6890","0     ","6890","0     ","5379","0     ","5379","-1     ","4972","0     ","4972","-1     ","7946","4     ","7946","1     ","7345","0     ","7345","-2     ","7837","0     ","7837","1     ","4051","0     ","4051","0     ","9149","0     ","9149","0     ","6494","0     ","6494","-2     ","9895","0     ","9895","-1     ","7764","0     ","7764","0     ","7505","1     ","7505","0     ","4059","0     ","4059","1     ","15381","0     ","15381","2     ","30105","0     ","30105","0     ","5710","0     ","5710","0     ","11395","4     ","11395","3     ","7898","0     ","7898","-2     ","8740","0     ","8740","1     ","5822","0     ","5822","-1     ","5145","0     ","5145","0     ","5433","0     ","5433","0     ","9401","2     ","9401","0     ","6917","0     ","6917","0     ","7060","6     ","7060","0     ","3901","0     ","3901","0     ","7814","0     ","7814","1     ","28082","1     ","28082","2     ","8036","5     ","8036","1     ","14951","0     ","14951","0     ","16254","0     ","16254","1     ","4893","0     ","4893","2     ","4872","0     ","4872","1     ","12878","0     ","12878","-3     ","6530","0     ","6530","4     ","19620","0     ","19620","0     ","4865","1     ","4865","-2     ","7557","0     ","7557","1     ","6277","0     ","6277","1     ","6024","0     ","6024","0     ","10010","0     ","10010",""
"120718","13:05:51","91","91","4.0.10.0","4     ","4344","0     ","4344","2     ","5762","0     ","5762","-4     ","6580","0     ","6580","4     ","5806","0     ","5806","2     ","3756","0     ","3756","4     ","5226","0     ","5226","2     ","5569","0     ","5569","4     ","4701","0     ","4701","-1     ","3766","0     ","3766","1     ","8604","0     ","8604","-1     ","7812","0     ","7812","4     ","4077","0     ","4077","4     ","4881","0     ","4881","-4     ","4007","0     ","4007","4     ","3819","0     ","3819","2     ","5496","0     ","5496","3     ","4977","0     ","4977","1     ","3999","0     ","3999","-1     ","4476","0     ","4476","2     ","7306","0     ","7306","0     ","4366","0     ","4366","2     ","5897","0     ","5897","2     ","6026","0     ","6026","-2     ","7282","0     ","7282","-4     ","4333","0     ","4333","2     ","5761","0     ","5761","0     ","3844","0     ","3844","-2     ","7361","0     ","7361","-3     ","26121","0     ","26121","4     ","4498","0     ","4498","1     ","5238","0     ","5238","4     ","4474","0     ","4474","2     ","12924","0     ","12924","2     ","4157","0     ","4157","4     ","3913","0     ","3913","3     ","4692","0     ","4692","3     ","6053","0     ","6053","4     ","4372","0     ","4372","-1     ","9088","0     ","9088","-2     ","4229","0     ","4229","3     ","8820","0     ","8820","4     ","6461","0     ","6461","1     ","5949","0     ","5949","-1     ","4531","0     ","4531","4     ","4086","0     ","4086","-2     ","5013","0     ","5013","4     ","3642","0     ","3642","2     ","4873","0     ","4873","3     ","6283","0     ","6283","1     ","8378","0     ","8378","-2     ","20313","0     ","20313","4     ","13300","0     ","13300","3     ","4578","0     ","4578","2     ","8099","0     ","8099","-4     ","4471","0     ","4471","3     ","4537","0     ","4537","3     ","5602","0     ","5602","-3     ","3999","0     ","3999","2     ","8365","0     ","8365","0     ","6740","0     ","6740",""
"120718","08:05:32","93","93","4.0.10.0","1     ","5708","2     ","5708","1     ","6610","2     ","6610","0     ","9290","3     ","9290","1     ","7276","6     ","7276","2     ","8640","2     ","8640","3     ","4990","8     ","4990","1     ","9516","8     ","9516","2     ","3994","4     ","3994","0     ","8069","8     ","8069","1     ","6478","5     ","6478","1     ","7036","1     ","7036","3     ","11295","4     ","11295","2     ","5540","6     ","5540","-1     ","5371","2     ","5371","0     ","7169","8     ","7169","0     ","3870","2     ","3870","0     ","10148","0     ","10148","-2     ","5650","2     ","5650","1     ","5816","8     ","5816","0     ","5077","8     ","5077","0     ","6662","2     ","6662","3     ","6661","8     ","6661","0     ","7086","6     ","7086","0     ","8813","4     ","8813","0     ","6140","5     ","6140","1     ","4475","4     ","4475","-1     ","5300","3     ","5300","1     ","5253","8     ","5253","0     ","5687","3     ","5687","1     ","5342","3     ","5342","0     ","9697","5     ","9697","3     ","3347","8     ","3347","0     ","9710","2     ","9710","-1     ","8157","3     ","8157","2     ","7386","4     ","7386","2     ","7055","8     ","7055","2     ","6354","2     ","6354","1     ","5322","3     ","5322","-2     ","5369","8     ","5369","-1     ","5421","1     ","5421","3     ","12847","3     ","12847","3     ","3893","8     ","3893","0     ","9470","3     ","9470","0     ","4674","8     ","4674","2     ","3434","8     ","3434","2     ","10875","6     ","10875","1     ","10737","6     ","10737","1     ","4438","8     ","4438","0     ","5169","3     ","5169","-1     ","6963","2     ","6963","-1     ","4803","3     ","4803","3     ","5487","4     ","5487","2     ","4878","6     ","4878","0     ","5855","8     ","5855","-1     ","12829","5     ","12829","2     ","6410","3     ","6410","0     ","5245","3     ","5245","-2     ","11110","2     ","11110","-2     ","4334","8     ","4334","-1     ","3834","6     ","3834",""
"120718","13:05:51","90","90","4.0.10.0","1     ","8511","2     ","8511","0     ","5719","1     ","5719","-1     ","8443","0     ","8443","2     ","4140","0     ","4140","-1     ","4392","0     ","4392","2     ","5445","1     ","5445","-2     ","4450","0     ","4450","0     ","5879","0     ","5879","1     ","7010","1     ","7010","3     ","4102","0     ","4102","2     ","6508","0     ","6508","3     ","6322","3     ","6322","3     ","7249","0     ","7249","-2     ","6152","2     ","6152","2     ","6503","0     ","6503","0     ","5372","0     ","5372","2     ","4747","4     ","4747","-2     ","9870","0     ","9870","0     ","6526","0     ","6526","1     ","9195","3     ","9195","0     ","11697","3     ","11697","1     ","8799","2     ","8799","1     ","4859","0     ","4859","-2     ","4945","0     ","4945","-1     ","4797","0     ","4797","1     ","4720","0     ","4720","-1     ","7970","0     ","7970","0     ","9183","0     ","9183","0     ","6791","0     ","6791","2     ","6539","4     ","6539","-2     ","4512","0     ","4512","3     ","5630","1     ","5630","2     ","5026","1     ","5026","0     ","11093","0     ","11093","2     ","7150","0     ","7150","-1     ","4736","0     ","4736","4     ","7054","0     ","7054","1     ","5357","3     ","5357","-2     ","5741","0     ","5741","-1     ","4706","0     ","4706","3     ","9400","0     ","9400","3     ","5059","3     ","5059","0     ","4381","0     ","4381","0     ","5991","0     ","5991","2     ","4187","0     ","4187","-1     ","6274","0     ","6274","3     ","9711","0     ","9711","1     ","4195","0     ","4195","0     ","6012","0     ","6012","0     ","6262","0     ","6262","2     ","11822","0     ","11822","3     ","5289","2     ","5289","3     ","4984","0     ","4984","1     ","6806","0     ","6806","0     ","15883","0     ","15883","2     ","4353","5     ","4353","1     ","5833","4     ","5833","-1     ","10498","0     ","10498","-2     ","8481","0     ","8481","0     ","5524","0     ","5524",""
"120718","14:09:25","103","103","4.0.10.0","2     ","6535","1     ","6535","1     ","3006","2     ","3006","-2     ","2267","7     ","2267","2     ","2704","2     ","2704","2     ","3054","1     ","3054","3     ","11629","2     ","11629","-1     ","2509","3     ","2509","1     ","2094","2     ","2094","4     ","1508","8     ","1508","2     ","3232","3     ","3232","-2     ","3821","2     ","3821","2     ","2884","2     ","2884","1     ","3124","1     ","3124","-3     ","2871","1     ","2871","-2     ","2920","1     ","2920","2     ","2523","3     ","2523","-1     ","3185","3     ","3185","4     ","1646","8     ","1646","-2     ","2114","2     ","2114","-1     ","2629","7     ","2629","4     ","1590","8     ","1590","2     ","2349","1     ","2349","1     ","2227","2     ","2227","0     ","3109","4     ","3109","0     ","1926","4     ","1926","1     ","3368","0     ","3368","3     ","2152","5     ","2152","3     ","2582","7     ","2582","2     ","2614","3     ","2614","0     ","2862","2     ","2862","0     ","2498","4     ","2498","4     ","3978","8     ","3978","-1     ","2229","3     ","2229","-2     ","2943","2     ","2943","2     ","3506","5     ","3506","1     ","2744","5     ","2744","2     ","2642","1     ","2642","0     ","2524","4     ","2524","-2     ","2399","2     ","2399","0     ","4217","4     ","4217","0     ","1763","4     ","1763","3     ","2948","7     ","2948","4     ","2593","7     ","2593","0     ","2176","7     ","2176","4     ","2817","8     ","2817","-1     ","2118","2     ","2118","-2     ","3603","2     ","3603","1     ","3268","6     ","3268","2     ","3407","1     ","3407","-2     ","3575","0     ","3575","-2     ","3793","2     ","3793","-2     ","2658","2     ","2658","-2     ","2487","2     ","2487","-1     ","3211","7     ","3211","-3     ","2513","1     ","2513","2     ","3533","3     ","3533","4     ","1903","8     ","1903","2     ","2876","4     ","2876","-1     ","2631","3     ","2631","-2     ","2898","4     ","2898",""
"120718","10:06:34","92","92","4.0.10.0","4     ","13093","3     ","13093","1     ","11417","3     ","11417","0     ","6971","1     ","6971","1     ","7323","2     ","7323","1     ","7021","1     ","7021","2     ","6559","1     ","6559","2     ","5335","2     ","5335","1     ","4639","1     ","4639","0     ","4469","1     ","4469","1     ","5348","1     ","5348","0     ","6036","1     ","6036","3     ","5251","1     ","5251","1     ","5818","1     ","5818","-1     ","6780","1     ","6780","1     ","9066","3     ","9066","3     ","6047","3     ","6047","1     ","5437","1     ","5437","-1     ","5243","1     ","5243","0     ","4037","1     ","4037","2     ","6469","2     ","6469","1     ","6328","1     ","6328","0     ","9317","1     ","9317","0     ","4136","1     ","4136","0     ","8633","1     ","8633","0     ","6544","1     ","6544","4     ","4928","1     ","4928","-1     ","10374","1     ","10374","0     ","7789","1     ","7789","-1     ","4752","1     ","4752","3     ","5862","2     ","5862","1     ","4884","1     ","4884","4     ","4677","1     ","4677","3     ","5790","2     ","5790","1     ","5644","1     ","5644","3     ","5033","2     ","5033","2     ","6221","4     ","6221","2     ","4029","1     ","4029","1     ","7537","1     ","7537","-2     ","4715","1     ","4715","1     ","5064","1     ","5064","3     ","4282","1     ","4282","3     ","4137","1     ","4137","-1     ","6359","1     ","6359","1     ","6380","1     ","6380","2     ","5481","2     ","5481","0     ","5554","1     ","5554","2     ","6350","2     ","6350","1     ","5371","2     ","5371","2     ","4192","1     ","4192","-1     ","4210","1     ","4210","0     ","5355","1     ","5355","2     ","4824","1     ","4824","0     ","9623","1     ","9623","0     ","4805","1     ","4805","-1     ","6342","1     ","6342","2     ","6611","1     ","6611","2     ","4541","1     ","4541","-1     ","5276","1     ","5276","-1     ","4963","1     ","4963","0     ","8084","1     ","8084",""
"120718","05:08:25","102","102","4.0.10.0","4     ","5582","8     ","5582","4     ","3972","7     ","3972","3     ","3586","8     ","3586","4     ","3340","7     ","3340","3     ","3450","8     ","3450","3     ","3957","8     ","3957","3     ","2835","8     ","2835","4     ","3258","8     ","3258","4     ","3370","7     ","3370","3     ","2925","8     ","2925","4     ","3680","8     ","3680","3     ","2998","8     ","2998","4     ","6172","8     ","6172","3     ","2824","8     ","2824","4     ","5169","8     ","5169","4     ","3073","7     ","3073","4     ","3683","7     ","3683","4     ","3109","8     ","3109","4     ","4024","7     ","4024","4     ","2795","7     ","2795","4     ","3257","7     ","3257","4     ","3370","7     ","3370","4     ","3872","8     ","3872","3     ","3769","8     ","3769","2     ","6915","7     ","6915","3     ","4133","8     ","4133","3     ","5652","8     ","5652","4     ","3934","8     ","3934","3     ","3511","7     ","3511","4     ","3595","7     ","3595","4     ","5192","7     ","5192","3     ","4434","8     ","4434","3     ","3609","8     ","3609","4     ","3760","8     ","3760","4     ","4437","8     ","4437","3     ","3233","8     ","3233","4     ","4243","7     ","4243","3     ","3371","8     ","3371","3     ","4219","8     ","4219","4     ","3865","8     ","3865","3     ","2998","8     ","2998","3     ","3773","8     ","3773","4     ","4443","8     ","4443","3     ","3458","8     ","3458","4     ","2980","7     ","2980","4     ","3998","7     ","3998","3     ","3606","8     ","3606","3     ","3485","8     ","3485","4     ","3480","8     ","3480","3     ","3522","8     ","3522","3     ","3643","8     ","3643","4     ","4738","8     ","4738","4     ","3324","7     ","3324","3     ","3836","8     ","3836","4     ","3833","8     ","3833","3     ","3390","8     ","3390","3     ","3227","8     ","3227","3     ","3109","8     ","3109","4     ","3476","8     ","3476","3     ","3077","8     ","3077",""
"120718","13:04:28","86","86","4.0.10.0","3     ","7094","6     ","7094","2     ","8006","2     ","8006","-3     ","5712","0     ","5712","-1     ","7779","0     ","7779","1     ","5523","7     ","5523","4     ","4483","8     ","4483","2     ","9100","0     ","9100","1     ","6592","0     ","6592","-2     ","17796","0     ","17796","-1     ","6451","0     ","6451","3     ","6832","0     ","6832","3     ","51006","0     ","51006","1     ","8269","6     ","8269","-3     ","7685","0     ","7685","3     ","4740","7     ","4740","3     ","8015","0     ","8015","-2     ","6180","7     ","6180","-1     ","5118","0     ","5118","3     ","4956","8     ","4956","-2     ","7401","0     ","7401","1     ","14912","0     ","14912","2     ","6141","1     ","6141","3     ","6059","7     ","6059","-3     ","7217","0     ","7217","1     ","7265","0     ","7265","-1     ","18557","7     ","18557","2     ","5063","0     ","5063","1     ","16132","0     ","16132","-2     ","12767","0     ","12767","3     ","6936","0     ","6936","1     ","36277","0     ","36277","2     ","5643","0     ","5643","3     ","4476","7     ","4476","2     ","8845","5     ","8845","3     ","7756","0     ","7756","3     ","6753","1     ","6753","-2     ","7507","0     ","7507","3     ","6614","0     ","6614","2     ","16200","0     ","16200","-2     ","4774","0     ","4774","3     ","4989","0     ","4989","4     ","6686","0     ","6686","1     ","7288","7     ","7288","-1     ","7510","7     ","7510","1     ","9611","0     ","9611","-1     ","8999","7     ","8999","1     ","12624","7     ","12624","2     ","9160","0     ","9160","2     ","9002","6     ","9002","1     ","6229","7     ","6229","-2     ","6357","0     ","6357","4     ","9246","0     ","9246","2     ","7287","0     ","7287","2     ","8492","0     ","8492","-2     ","9774","0     ","9774","2     ","6611","0     ","6611","4     ","13152","0     ","13152","-1     ","5781","0     ","5781","-3     ","31536","0     ","31536","2     ","5167","0     ","5167",""
